raceId,driverId,stop,lap,constructorId,grid,laps,position,circuitId,podium
948,18,3,30,1,12,56,14,1,0
948,20,3,35,6,3,57,3,1,1
948,154,1,18,210,19,57,6,1,0
948,807,2,18,10,10,57,7,1,0
948,815,2,18,10,9,57,13,1,0
948,817,3,42,9,8,57,4,1,0
948,822,2,18,3,16,57,8,1,0
948,825,3,17,4,14,57,12,1,0
948,830,3,32,5,5,57,10,1,0
948,831,2,18,15,17,56,15,1,0
948,832,3,31,5,7,57,9,1,0
948,835,2,18,4,13,57,11,1,0
948,836,3,32,209,21,56,16,1,0
949,1,3,41,131,1,57,3,3,1
949,3,3,39,131,2,57,1,3,1
949,8,3,37,6,4,57,2,3,1
949,13,2,29,3,7,56,8,3,0
949,154,3,40,210,9,57,5,3,0
949,807,4,51,10,8,56,15,3,0
949,815,3,37,10,18,56,16,3,0
949,817,3,42,9,5,57,4,3,0
949,822,3,34,3,6,56,9,3,0
949,825,3,38,4,22,56,11,3,0
949,826,3,44,9,15,56,7,3,0
949,828,2,29,15,17,56,12,3,0
949,830,3,46,5,10,57,6,3,0
949,831,3,47,15,21,56,14,3,0
949,836,3,41,209,16,56,13,3,0
949,837,3,44,209,20,56,17,3,0
949,838,3,41,1,12,56,10,3,0
950,1,5,30,131,22,56,7,17,0
950,3,2,36,131,1,56,1,17,1
950,4,2,32,1,11,56,12,17,0
950,8,3,37,6,3,56,5,17,0
950,13,2,31,3,10,56,6,17,0
950,18,3,44,1,12,56,13,17,0
950,20,3,35,6,4,56,2,17,1
950,154,4,44,210,14,55,19,17,0
950,807,4,46,10,13,55,15,17,0
950,815,3,28,10,7,56,11,17,0
950,817,3,37,9,2,56,4,17,0
950,821,3,43,210,18,55,14,17,0
950,822,3,30,3,5,56,10,17,0
950,825,3,35,4,17,55,17,17,0
950,826,3,35,9,6,56,3,17,1
950,828,2,28,15,15,55,16,17,0
950,830,3,39,5,9,56,8,17,0
950,831,3,40,15,16,55,20,17,0
950,832,3,33,5,8,56,9,17,0
950,835,3,38,4,19,55,22,17,0
950,836,3,43,209,21,55,18,17,0
950,837,3,40,209,20,55,21,17,0
951,1,1,17,131,10,53,2,71,1
951,3,1,21,131,1,53,1,71,1
951,4,1,21,1,14,52,6,71,0
951,8,1,20,6,3,53,3,71,1
951,13,2,46,3,4,53,5,71,0
951,18,1,20,1,12,52,10,71,0
951,154,1,17,210,15,52,8,71,0
951,815,2,27,10,6,52,9,71,0
951,817,2,29,9,5,52,11,71,0
951,821,2,9,210,16,52,17,71,0
951,822,1,16,3,2,53,4,71,0
951,825,1,16,4,17,52,7,71,0
951,826,2,8,9,8,52,15,71,0
951,828,2,28,15,22,52,14,71,0
951,831,1,12,15,19,52,16,71,0
951,832,1,11,5,11,52,12,71,0
951,835,1,14,4,18,52,13,71,0
951,836,2,39,209,20,51,18,71,0
952,8,2,35,6,5,66,2,4,1
952,13,3,41,3,18,66,8,4,0
952,18,2,36,1,12,65,9,4,0
952,20,3,37,6,6,66,3,4,1
952,815,2,35,10,9,66,7,4,0
952,817,4,65,9,3,66,4,4,0
952,821,2,30,210,16,65,11,4,0
952,822,2,39,3,7,66,5,4,0
952,825,3,55,4,15,65,14,4,0
952,826,3,51,5,13,65,10,4,0
952,828,3,40,15,19,65,12,4,0
952,830,2,34,9,4,66,1,4,1
952,831,2,36,15,20,65,15,4,0
952,832,2,38,5,8,66,6,4,0
952,835,2,33,4,17,65,13,4,0
952,836,2,33,209,21,65,16,4,0
952,837,2,48,209,22,65,17,4,0
953,1,1,31,131,3,78,1,6,1
953,3,2,31,131,2,78,7,6,0
953,4,2,32,1,9,78,5,6,0
953,13,2,32,3,14,77,10,6,0
953,18,2,30,1,13,77,9,6,0
953,20,2,31,6,4,78,4,6,0
953,154,2,30,210,15,76,13,6,0
953,807,2,31,10,5,78,6,6,0
953,815,2,30,10,7,78,3,6,1
953,817,2,32,9,1,78,2,6,1
953,821,2,32,210,12,77,11,6,0
953,822,3,49,3,10,77,12,6,0
953,832,2,31,5,6,77,8,6,0
953,836,1,31,209,20,76,14,6,0
953,837,3,47,209,19,74,15,6,0
954,1,1,24,131,1,70,1,7,1
954,3,2,51,131,2,70,5,7,0
954,4,1,17,1,10,69,11,7,0
954,8,2,33,6,6,70,6,7,0
954,20,2,37,6,3,70,2,7,1
954,154,3,46,210,14,68,14,7,0
954,807,2,51,10,9,69,8,7,0
954,815,2,46,10,11,69,10,7,0
954,817,2,38,9,4,70,7,7,0
954,821,2,41,210,13,68,13,7,0
954,822,1,23,3,7,70,3,7,1
954,825,1,39,4,22,68,16,7,0
954,826,2,44,5,15,69,12,7,0
954,828,2,39,15,21,68,15,7,0
954,830,2,46,9,5,70,4,7,0
954,831,2,35,15,18,68,18,7,0
954,832,2,48,5,20,69,9,7,0
954,836,2,38,209,17,68,17,7,0
954,837,2,44,209,19,68,19,7,0
955,1,1,15,131,10,51,5,73,0
955,3,1,21,131,1,51,1,73,1
955,8,1,8,6,4,51,4,73,0
955,13,2,28,3,5,51,10,73,0
955,18,2,25,1,19,51,11,73,0
955,20,1,20,6,3,51,2,73,1
955,154,2,26,210,11,50,13,73,0
955,807,1,20,10,12,51,9,73,0
955,815,1,16,10,7,51,3,73,1
955,817,2,22,9,2,51,7,73,0
955,821,2,29,210,14,50,16,73,0
955,822,1,19,3,8,51,6,73,0
955,825,1,6,4,22,50,14,73,0
955,828,2,25,15,20,50,17,73,0
955,830,2,20,9,9,51,8,73,0
955,831,2,24,15,15,50,12,73,0
955,835,2,31,4,21,50,15,73,0
955,837,1,1,209,16,49,18,73,0
956,1,4,54,131,1,71,1,70,1
956,3,4,55,131,6,71,4,70,0
956,4,4,29,1,14,64,18,70,0
956,8,3,29,6,4,71,3,70,1
956,13,4,56,3,0,63,20,70,0
956,18,4,29,1,3,71,6,70,0
956,154,3,29,210,13,71,7,70,0
956,807,5,50,10,2,64,19,70,0
956,815,4,29,10,16,69,17,70,0
956,817,4,60,9,5,71,5,70,0
956,821,4,41,210,11,70,11,70,0
956,822,4,51,3,7,70,9,70,0
956,825,4,49,4,17,70,14,70,0
956,828,4,50,15,18,70,15,70,0
956,830,3,29,9,8,71,2,70,1
956,831,3,43,15,21,70,13,70,0
956,832,3,29,5,15,71,8,70,0
956,835,4,50,4,19,70,12,70,0
956,836,4,28,209,12,70,10,70,0
956,837,4,50,209,20,70,16,70,0
957,1,2,17,131,1,52,1,9,1
957,3,2,17,131,2,52,3,9,1
957,4,3,39,1,9,51,13,9,0
957,8,2,16,6,5,52,5,9,0
957,13,3,38,3,12,51,11,9,0
957,18,2,17,1,17,51,12,9,0
957,20,2,15,6,11,52,9,9,0
957,807,2,17,10,8,52,7,9,0
957,815,2,17,10,10,52,6,9,0
957,817,2,17,9,4,52,4,9,0
957,821,2,17,210,14,51,16,9,0
957,822,2,16,3,6,51,14,9,0
957,825,3,40,4,16,49,17,9,0
957,826,2,16,5,15,52,10,9,0
957,830,2,18,9,3,52,2,9,1
957,831,2,16,15,21,51,15,9,0
957,832,2,17,5,7,52,8,9,0
958,1,2,41,131,2,70,1,11,1
958,3,2,42,131,1,70,2,11,1
958,4,2,44,1,7,69,7,11,0
958,8,2,50,6,14,70,6,11,0
958,13,2,65,3,18,68,18,11,0
958,20,2,41,6,5,70,4,11,0
958,154,2,36,210,11,69,14,11,0
958,807,2,39,10,9,69,10,11,0
958,815,2,40,10,13,69,11,11,0
958,817,2,33,9,3,70,3,11,1
958,821,2,37,210,15,69,13,11,0
958,822,2,43,3,10,69,9,11,0
958,825,2,36,4,19,69,15,11,0
958,826,2,46,5,12,69,16,11,0
958,828,3,62,15,22,68,20,11,0
958,830,2,38,9,4,70,5,11,0
958,831,2,39,15,16,69,17,11,0
958,832,2,42,5,6,69,8,11,0
958,835,2,39,4,17,69,12,11,0
958,836,2,35,209,20,68,19,11,0
958,837,1,29,209,21,68,21,11,0
959,1,3,47,131,2,67,1,10,1
959,3,3,44,131,1,67,4,10,0
959,4,3,47,1,13,66,12,10,0
959,8,3,47,6,5,67,6,10,0
959,18,3,46,1,12,66,8,10,0
959,20,3,46,6,6,67,5,10,0
959,154,2,43,210,20,66,13,10,0
959,807,3,44,10,8,67,7,10,0
959,815,3,43,10,9,66,10,10,0
959,817,3,46,9,3,67,2,10,1
959,821,2,47,210,11,66,11,10,0
959,822,2,33,3,7,66,9,10,0
959,825,2,32,4,16,66,16,10,0
959,826,3,49,5,18,66,15,10,0
959,828,2,33,15,22,65,18,10,0
959,830,3,45,9,4,67,3,10,1
959,832,3,51,5,15,66,14,10,0
959,835,3,45,4,14,65,19,10,0
959,836,3,46,209,17,65,17,10,0
959,837,3,49,209,19,65,20,10,0
960,1,3,32,131,21,44,3,13,1
960,3,2,26,131,1,44,1,13,1
960,4,2,23,1,22,44,7,13,0
960,8,4,24,6,3,44,9,13,0
960,13,3,22,3,10,44,10,13,0
960,20,3,23,6,4,44,6,13,0
960,154,3,23,210,11,44,13,13,0
960,807,3,23,10,7,44,4,13,0
960,815,3,24,10,6,44,5,13,0
960,817,2,25,9,5,44,2,13,1
960,821,3,22,210,18,44,12,13,0
960,822,3,23,3,8,44,8,13,0
960,826,3,35,5,19,44,14,13,0
960,830,4,27,9,2,44,11,13,0
960,831,3,23,15,16,43,17,13,0
960,835,4,34,4,13,44,15,13,0
960,839,3,24,209,17,43,16,13,0
961,1,1,25,131,1,53,2,14,1
961,3,1,24,131,2,53,1,14,1
961,4,3,49,1,12,52,14,14,0
961,8,2,34,6,4,53,4,14,0
961,13,2,36,3,11,53,9,14,0
961,18,2,38,1,14,52,12,14,0
961,20,2,33,6,3,53,3,14,1
961,154,1,28,210,17,52,11,14,0
961,807,2,33,10,9,53,10,14,0
961,815,2,28,10,8,53,8,14,0
961,817,2,37,9,6,53,5,14,0
961,821,2,34,210,10,52,13,14,0
961,822,2,30,3,5,53,6,14,0
961,825,2,30,4,21,52,17,14,0
961,828,1,23,15,19,52,16,14,0
961,830,2,35,9,7,53,7,14,0
961,832,2,39,5,15,52,15,14,0
961,839,1,32,209,22,51,18,14,0
962,1,4,45,131,3,61,3,15,1
962,3,3,33,131,1,61,1,15,1
962,4,3,34,1,9,61,7,15,0
962,8,4,46,6,5,61,4,15,0
962,13,4,43,3,11,60,12,15,0
962,20,3,42,6,22,61,5,15,0
962,815,2,25,10,17,61,8,15,0
962,817,4,47,9,2,61,2,15,1
962,821,3,36,210,13,60,11,15,0
962,825,3,38,4,15,61,10,15,0
962,826,3,37,5,7,61,9,15,0
962,828,4,36,15,14,60,17,15,0
962,830,4,44,9,4,61,6,15,0
962,831,3,35,15,16,60,13,15,0
962,832,4,48,5,6,60,14,15,0
962,835,3,34,4,18,60,15,15,0
962,836,3,36,209,19,60,16,15,0
962,839,4,45,209,21,59,18,15,0
963,3,3,41,131,2,56,3,2,1
963,4,3,40,1,22,56,7,2,0
963,8,3,40,6,6,56,4,2,0
963,13,3,31,3,10,55,13,2,0
963,18,2,37,1,9,56,9,2,0
963,807,3,40,10,8,56,8,2,0
963,815,2,32,10,7,56,6,2,0
963,817,2,41,9,4,56,1,2,1
963,822,1,29,3,11,56,5,2,0
963,826,3,40,5,15,55,14,2,0
963,828,2,37,15,17,55,12,2,0
963,830,3,41,9,3,56,2,2,1
963,832,2,37,5,16,56,11,2,0
963,835,1,31,4,19,56,10,2,0
963,836,3,41,209,21,55,15,2,0
963,839,2,31,209,20,55,16,2,0
964,1,2,33,131,2,53,3,22,1
964,3,2,29,131,1,53,1,22,1
964,4,2,27,1,15,52,16,22,0
964,8,2,26,6,8,53,5,22,0
964,13,1,24,3,12,53,9,22,0
964,18,2,36,1,22,52,18,22,0
964,20,2,34,6,6,53,4,22,0
964,154,2,30,210,7,53,11,22,0
964,807,2,28,10,9,53,8,22,0
964,815,2,29,10,5,53,7,22,0
964,817,2,32,9,4,53,6,22,0
964,821,2,28,210,10,52,20,22,0
964,822,1,26,3,11,53,10,22,0
964,825,1,25,4,17,52,14,22,0
964,826,2,23,5,13,52,13,22,0
964,828,1,26,15,18,52,15,22,0
964,830,2,28,9,3,53,2,22,1
964,831,1,25,15,19,52,19,22,0
964,832,2,37,5,14,52,17,22,0
964,835,1,25,4,16,52,12,22,0
964,836,2,32,209,21,52,22,22,0
964,839,2,31,209,20,52,21,22,0
965,1,2,31,131,1,56,1,69,1
965,3,2,31,131,2,56,2,69,1
965,4,2,30,1,12,56,5,69,0
965,13,3,54,3,9,55,7,69,0
965,18,2,28,1,19,55,9,69,0
965,20,3,53,6,6,56,4,69,0
965,154,2,27,210,17,55,10,69,0
965,815,2,27,10,11,55,8,69,0
965,817,2,25,9,3,56,3,69,1
965,822,2,20,3,8,55,16,69,0
965,825,3,43,4,18,55,12,69,0
965,826,1,21,5,13,55,11,69,0
965,828,1,17,15,16,55,14,69,0
965,831,1,29,15,21,55,15,69,0
965,832,2,30,5,10,56,6,69,0
965,835,2,26,4,15,55,13,69,0
965,836,2,30,209,20,55,17,69,0
965,839,3,44,209,22,54,18,69,0
966,1,1,17,131,1,71,1,32,1
966,3,1,20,131,2,71,2,32,1
966,4,2,45,1,11,70,13,32,0
966,8,2,45,6,6,71,6,32,0
966,13,1,14,3,9,71,9,32,0
966,18,1,17,1,13,70,12,32,0
966,20,1,32,6,7,71,5,32,0
966,154,2,50,210,22,70,20,32,0
966,807,1,14,10,5,71,7,32,0
966,815,1,20,10,12,71,10,32,0
966,817,2,50,9,4,71,3,32,1
966,821,2,48,210,17,70,19,32,0
966,822,1,19,3,8,71,8,32,0
966,825,2,51,4,14,70,17,32,0
966,826,2,47,5,18,70,18,32,0
966,828,1,1,15,15,70,11,32,0
966,830,1,12,9,3,71,4,32,0
966,831,1,49,15,19,70,15,32,0
966,832,1,12,5,10,70,16,32,0
966,835,1,1,4,21,70,14,32,0
966,839,1,15,209,20,69,21,32,0
967,1,2,28,131,1,71,1,18,1
967,3,2,28,131,2,71,2,18,1
967,4,3,28,1,10,71,10,18,0
967,18,5,44,1,17,71,16,18,0
967,20,3,28,6,5,71,5,18,0
967,807,3,28,10,8,71,7,18,0
967,815,2,28,10,9,71,4,18,0
967,817,5,52,9,6,71,8,18,0
967,822,4,38,3,11,71,11,18,0
967,825,4,41,4,18,71,14,18,0
967,826,4,28,5,14,71,13,18,0
967,830,5,54,9,4,71,3,18,1
967,831,2,28,15,21,71,9,18,0
967,832,2,28,5,15,71,6,18,0
967,836,3,52,209,19,71,15,18,0
967,839,2,28,209,22,71,12,18,0
968,1,2,28,131,1,55,1,24,1
968,3,2,29,131,2,55,2,24,1
968,4,2,38,1,9,55,10,24,0
968,8,2,25,6,4,55,6,24,0
968,13,2,30,3,10,55,9,24,0
968,20,2,37,6,5,55,3,24,1
968,154,2,38,210,14,55,11,24,0
968,807,2,26,10,7,55,7,24,0
968,815,2,27,10,8,55,8,24,0
968,817,2,24,9,3,55,5,24,0
968,821,2,28,210,13,55,12,24,0
968,828,1,38,15,22,54,15,24,0
968,830,1,21,9,6,55,4,24,0
968,831,2,36,15,19,54,16,24,0
968,835,3,41,4,15,54,17,24,0
968,836,2,24,209,16,54,14,24,0
968,839,2,36,209,20,54,13,24,0
969,1,1,17,131,1,57,2,1,1
969,8,1,26,6,4,57,4,1,0
969,13,1,20,3,7,57,6,1,0
969,20,1,23,6,2,57,1,1,1
969,807,2,30,4,11,56,11,1,0
969,815,1,17,10,10,56,7,1,0
969,822,1,25,131,3,57,3,1,1
969,826,2,49,5,9,56,9,1,0
969,830,1,25,9,5,57,5,1,0
969,832,1,18,5,8,56,8,1,0
969,838,1,9,1,18,55,13,1,0
969,839,1,15,10,13,56,10,1,0
969,841,1,15,15,16,55,12,1,0
970,1,4,36,131,1,56,1,17,1
970,8,4,39,6,4,56,5,17,0
970,13,6,48,3,6,55,14,17,0
970,20,5,34,6,2,56,2,17,1
970,154,5,35,210,19,55,11,17,0
970,807,5,33,4,7,55,12,17,0
970,815,6,49,10,8,55,9,17,0
970,817,4,33,9,5,56,4,17,0
970,822,4,35,131,3,56,6,17,0
970,825,5,32,210,12,55,8,17,0
970,828,4,6,15,14,55,15,17,0
970,830,4,29,9,16,56,3,17,1
970,832,4,28,5,11,56,7,17,0
970,835,4,30,4,20,55,13,17,0
970,839,5,42,10,17,55,10,17,0
971,1,2,41,131,2,57,2,3,1
971,4,2,36,1,15,54,14,3,0
971,8,2,37,6,5,57,4,3,0
971,13,2,37,3,8,57,6,3,0
971,20,2,33,6,3,57,1,3,1
971,154,2,31,210,9,57,8,3,0
971,807,2,36,4,7,57,9,3,0
971,815,2,36,10,18,57,7,3,0
971,817,2,39,9,4,57,5,3,0
971,822,2,30,131,1,57,3,3,1
971,826,2,41,5,11,56,12,3,0
971,835,2,37,4,10,56,13,3,0
971,836,1,11,15,13,56,11,3,0
971,839,2,37,10,14,57,10,3,0
972,1,1,30,131,4,52,4,71,0
972,8,1,29,6,2,52,3,71,1
972,13,2,41,3,6,51,9,71,0
972,20,1,34,6,1,52,2,71,1
972,807,1,40,4,8,52,8,71,0
972,815,1,27,10,9,52,6,71,0
972,822,1,27,131,3,52,1,71,1
972,825,1,21,210,13,51,13,71,0
972,826,1,21,5,12,51,12,71,0
972,828,2,21,15,18,51,15,71,0
972,830,1,29,9,7,52,5,71,0
972,832,1,24,5,14,51,10,71,0
972,836,2,20,15,17,50,16,71,0
972,838,2,24,1,20,51,14,71,0
972,839,1,26,10,10,52,7,71,0
972,840,1,26,3,11,51,11,71,0
973,1,2,36,131,1,66,1,4,1
973,4,3,51,1,7,64,12,4,0
973,13,3,33,3,9,64,13,4,0
973,20,2,37,6,2,66,2,4,1
973,154,2,34,210,14,65,10,4,0
973,807,2,33,4,13,65,6,4,0
973,815,2,34,10,8,65,4,4,0
973,817,2,38,9,6,66,3,4,1
973,825,3,63,210,11,64,14,4,0
973,826,2,33,5,19,65,9,4,0
973,828,2,32,15,16,64,11,4,0
973,832,2,34,5,12,65,7,4,0
973,835,3,42,4,17,64,15,4,0
973,836,1,33,15,15,65,8,4,0
973,839,2,34,10,10,65,5,4,0
973,840,2,33,3,18,64,16,4,0
974,1,1,46,131,13,78,7,6,0
974,8,1,34,6,1,78,2,6,1
974,13,2,62,3,14,78,9,6,0
974,20,1,39,6,2,78,1,6,1
974,154,1,40,210,8,78,8,6,0
974,815,3,72,10,7,78,13,6,0
974,817,1,38,9,5,78,3,6,1
974,822,1,33,131,3,78,4,6,0
974,825,2,42,210,11,78,10,6,0
974,826,1,36,5,9,71,14,6,0
974,830,2,60,9,4,78,5,6,0
974,832,1,37,5,6,78,6,6,0
974,835,1,42,4,16,78,11,6,0
974,839,3,60,10,15,78,12,6,0
974,840,2,67,3,17,71,15,6,0
975,1,1,32,131,1,70,1,7,1
975,4,1,42,1,12,66,16,7,0
975,8,2,41,6,4,70,7,7,0
975,20,2,49,6,2,70,4,7,0
975,154,1,1,210,14,69,10,7,0
975,807,1,11,4,10,70,8,7,0
975,815,1,19,10,8,70,5,7,0
975,817,1,18,9,6,70,3,7,1
975,822,1,23,131,3,70,2,7,1
975,825,1,46,210,18,69,12,7,0
975,828,1,11,15,19,69,13,7,0
975,835,1,11,4,15,69,11,7,0
975,836,2,40,15,20,68,15,7,0
975,838,1,45,1,16,69,14,7,0
975,839,1,32,10,9,70,6,7,0
975,840,1,25,3,17,69,9,7,0
976,1,4,31,131,1,51,5,73,0
976,4,3,22,1,19,51,9,73,0
976,8,4,33,6,3,46,14,73,0
976,20,4,33,6,4,51,4,73,0
976,154,5,36,210,16,50,13,73,0
976,817,4,22,9,10,51,1,73,1
976,822,4,22,131,2,51,2,73,1
976,825,3,22,210,12,51,7,73,0
976,828,3,22,15,17,51,11,73,0
976,832,3,22,5,15,51,8,73,0
976,836,5,22,15,14,51,10,73,0
976,838,4,33,1,18,51,12,73,0
976,839,4,22,10,7,51,6,73,0
976,840,3,22,3,8,51,3,73,1
977,1,1,31,131,8,71,4,70,0
977,8,1,44,6,3,71,5,70,0
977,13,1,47,3,17,70,9,70,0
977,20,1,34,6,2,71,2,70,1
977,154,1,36,210,6,71,6,70,0
977,807,1,14,4,11,70,13,70,0
977,815,1,35,10,7,70,7,70,0
977,817,1,33,9,4,71,3,70,1
977,822,1,41,131,1,71,1,70,1
977,826,3,55,5,14,68,16,70,0
977,828,1,34,15,19,69,15,70,0
977,835,1,34,4,16,70,11,70,0
977,836,1,35,15,20,70,14,70,0
977,838,2,44,1,13,70,12,70,0
977,839,1,42,10,9,70,8,70,0
977,840,1,35,3,18,70,10,70,0
978,1,1,25,131,1,51,1,9,1
978,8,2,49,6,2,51,3,9,1
978,13,1,25,3,14,50,10,9,0
978,20,2,50,6,3,51,7,9,0
978,154,2,43,210,10,50,13,9,0
978,807,1,24,4,5,51,6,9,0
978,815,1,23,10,6,50,9,9,0
978,817,1,32,9,19,51,5,9,0
978,822,1,32,131,9,51,2,9,1
978,825,1,37,210,16,50,12,9,0
978,826,3,27,5,12,50,15,9,0
978,828,1,28,15,18,50,14,9,0
978,830,2,49,9,4,51,4,9,0
978,836,3,31,15,17,50,17,9,0
978,838,1,26,1,8,50,11,9,0
978,839,1,20,10,7,50,8,9,0
978,840,2,42,3,15,50,16,9,0
979,1,1,31,131,4,70,4,11,0
979,4,1,35,1,7,70,6,11,0
979,8,1,33,6,2,70,2,11,1
979,20,1,32,6,1,70,1,11,1
979,807,1,45,4,12,67,17,11,0
979,815,1,34,10,13,69,8,11,0
979,822,1,30,131,3,70,3,11,1
979,825,1,31,210,15,69,13,11,0
979,826,1,40,5,16,69,11,11,0
979,828,2,63,15,20,68,16,11,0
979,830,1,42,9,5,70,5,11,0
979,832,1,35,5,9,69,7,11,0
979,835,1,46,4,10,69,12,11,0
979,836,2,28,15,18,68,15,11,0
979,838,1,42,1,8,69,10,11,0
979,839,1,35,10,11,69,9,11,0
979,840,1,29,3,17,69,14,11,0
980,1,2,30,131,1,44,1,13,1
980,8,3,29,6,4,44,4,13,0
980,13,2,29,3,16,44,8,13,0
980,20,2,30,6,2,44,2,13,1
980,154,2,29,210,11,44,7,13,0
980,807,2,29,4,7,44,6,13,0
980,815,3,29,10,8,42,17,13,0
980,817,2,30,9,6,44,3,13,1
980,822,2,30,131,3,44,5,13,0
980,825,3,34,210,12,44,15,13,0
980,826,2,30,5,19,44,12,13,0
980,828,3,29,15,17,44,16,13,0
980,832,2,29,5,13,44,10,13,0
980,835,2,30,4,14,44,13,13,0
980,838,2,30,1,20,44,14,13,0
980,839,3,29,10,9,44,9,13,0
980,840,2,29,3,15,44,11,13,0
981,1,1,32,131,1,53,1,14,1
981,4,1,30,1,19,50,17,14,0
981,8,1,15,6,5,53,5,14,0
981,13,1,21,3,7,53,8,14,0
981,20,1,31,6,6,53,3,14,1
981,154,2,34,210,20,52,15,14,0
981,807,1,9,4,14,52,13,14,0
981,815,1,32,10,10,53,9,14,0
981,817,1,37,9,16,53,4,14,0
981,822,1,33,131,4,53,2,14,1
981,825,1,11,210,9,52,11,14,0
981,826,1,19,5,8,52,12,14,0
981,828,1,18,15,11,49,18,14,0
981,830,2,27,9,13,52,10,14,0
981,832,1,13,5,15,52,14,14,0
981,836,1,20,15,12,51,16,14,0
981,839,1,16,10,3,53,6,14,0
981,840,1,17,3,2,53,7,14,0
982,1,4,29,131,5,58,1,15,1
982,13,6,37,3,17,58,11,15,0
982,154,4,27,210,15,58,9,15,0
982,815,5,28,10,12,58,5,15,0
982,817,5,28,9,3,58,2,15,1
982,822,4,28,131,6,58,3,15,1
982,832,4,27,5,10,58,4,15,0
982,835,5,29,4,11,58,6,15,0
982,836,6,37,15,19,56,12,15,0
982,838,5,27,1,9,58,7,15,0
