raceId,driverId,stop,lap,constructorId,grid,laps,position,circuitId,podium
982,839,6,38,10,14,58,10,15,0
982,840,4,26,3,18,58,8,15,0
983,1,1,26,131,1,56,2,2,1
983,4,1,26,1,10,55,11,2,0
983,13,1,11,3,11,55,9,2,0
983,20,1,27,6,20,56,4,2,0
983,154,2,33,210,16,55,13,2,0
983,807,2,50,4,8,55,16,2,0
983,815,1,30,10,9,56,6,2,0
983,817,1,29,9,4,56,3,2,1
983,822,1,28,131,5,56,5,2,0
983,825,1,10,210,17,55,12,2,0
983,828,1,38,15,19,54,18,2,0
983,830,1,27,9,3,56,1,2,1
983,835,1,13,4,12,55,15,2,0
983,836,1,37,15,18,55,17,2,0
983,838,1,13,1,7,55,7,2,0
983,839,1,2,10,6,55,10,2,0
983,840,1,12,3,13,55,8,2,0
983,842,1,12,5,15,55,14,2,0
984,1,1,22,131,1,53,1,22,1
984,4,1,25,1,20,52,11,22,0
984,8,1,28,6,10,53,5,22,0
984,13,1,17,3,8,52,10,22,0
984,154,1,23,210,13,53,9,22,0
984,815,1,21,10,7,53,7,22,0
984,817,1,25,9,3,53,3,22,1
984,822,1,30,131,6,53,4,22,0
984,825,1,19,210,12,53,8,22,0
984,830,1,21,9,4,53,2,22,1
984,835,1,39,4,18,52,12,22,0
984,836,3,25,15,17,51,15,22,0
984,838,2,34,1,9,52,14,22,0
984,839,1,20,10,5,53,6,22,0
984,842,2,39,5,14,52,13,22,0
985,1,1,19,131,1,56,1,69,1
985,8,1,20,6,5,56,3,69,1
985,13,1,29,3,10,55,9,69,0
985,20,2,38,6,2,56,2,69,1
985,154,1,16,210,12,55,14,69,0
985,815,1,12,10,9,55,8,69,0
985,822,2,52,131,3,56,5,69,0
985,825,2,49,210,17,55,16,69,0
985,826,1,17,5,11,55,10,69,0
985,828,1,21,15,13,55,15,69,0
985,830,2,37,9,16,56,4,69,0
985,832,1,19,4,7,56,7,69,0
985,838,1,25,1,20,55,12,69,0
985,839,1,14,10,6,56,6,69,0
985,840,2,36,3,15,55,11,69,0
985,843,2,35,5,19,55,13,69,0
986,1,2,31,131,3,70,9,32,0
986,4,1,32,1,18,70,10,32,0
986,8,1,32,6,5,71,3,32,1
986,13,1,3,3,10,70,11,32,0
986,20,2,32,6,1,71,4,32,0
986,154,2,62,210,15,69,15,32,0
986,815,2,50,10,9,70,7,32,0
986,822,1,32,131,4,71,2,32,1
986,825,1,31,210,14,70,8,32,0
986,830,1,32,9,2,71,1,32,1
986,836,1,4,15,13,69,14,32,0
986,838,1,31,1,19,70,12,32,0
986,839,1,20,10,6,70,5,32,0
986,840,1,32,3,11,70,6,32,0
986,842,1,31,5,20,70,13,32,0
987,1,4,43,131,20,71,4,18,0
987,4,4,28,1,6,71,8,18,0
987,8,4,29,6,3,71,3,18,1
987,13,4,27,3,9,71,7,18,0
987,20,4,28,6,2,71,1,18,1
987,154,4,48,210,11,69,15,18,0
987,807,4,30,4,7,70,10,18,0
987,815,4,35,10,5,71,9,18,0
987,817,4,43,9,14,71,6,18,0
987,822,4,27,131,1,71,2,18,1
987,828,4,44,15,17,70,13,18,0
987,830,5,62,9,4,71,5,18,0
987,832,4,31,4,8,70,11,18,0
987,836,3,3,15,15,70,14,18,0
987,840,5,67,3,16,69,16,18,0
987,842,4,44,5,19,70,12,18,0
988,1,1,24,131,2,55,2,24,1
988,4,1,21,1,11,54,9,24,0
988,8,1,15,6,5,55,4,24,0
988,13,1,22,3,10,54,10,24,0
988,20,1,20,6,3,55,3,24,1
988,154,1,32,210,16,54,11,24,0
988,807,1,17,4,7,55,6,24,0
988,815,1,16,10,8,55,7,24,0
988,822,1,21,131,1,55,1,24,1
988,825,1,22,210,14,54,13,24,0
988,828,1,30,15,19,54,17,24,0
988,830,1,14,9,6,55,5,24,0
988,836,1,28,15,18,54,14,24,0
988,838,1,12,1,13,54,12,24,0
988,839,1,31,10,9,55,8,24,0
988,840,3,35,3,15,54,18,24,0
988,842,1,30,5,17,54,16,24,0
988,843,1,26,5,20,54,15,24,0
989,1,1,19,131,1,58,2,1,1
989,4,1,26,1,10,58,5,1,0
989,8,1,18,6,2,58,3,1,1
989,20,1,26,6,3,58,1,1,1
989,807,1,24,4,7,58,7,1,0
989,815,1,24,10,12,58,11,1,0
989,817,1,26,9,8,58,4,1,0
989,822,1,25,131,15,58,8,1,0
989,830,1,21,9,4,58,6,1,0
989,832,1,22,4,9,58,10,1,0
989,838,1,25,1,11,58,9,1,0
989,839,1,23,10,14,58,12,1,0
989,840,2,29,3,13,58,14,1,0
989,843,2,22,5,16,57,15,1,0
989,844,2,27,15,18,58,13,1,0
990,1,1,26,131,9,57,3,3,1
990,4,2,39,1,13,56,7,3,0
990,20,1,18,6,1,57,1,3,1
990,154,3,45,210,16,56,13,3,0
990,807,2,39,4,7,57,6,3,0
990,815,2,32,10,12,56,16,3,0
990,822,1,20,131,3,57,2,3,1
990,825,2,27,210,6,57,5,3,0
990,828,1,23,15,17,56,9,3,0
990,832,2,26,4,10,56,11,3,0
990,838,2,28,1,14,56,8,3,0
990,839,2,35,10,8,56,10,3,0
990,840,2,30,3,20,56,14,3,0
990,842,2,34,5,5,57,4,3,0
990,843,2,42,5,11,56,17,3,0
990,844,2,34,15,19,56,12,3,0
990,845,2,40,3,18,56,15,3,0
991,1,1,18,131,4,56,4,17,0
991,4,1,29,1,13,56,7,17,0
991,8,1,27,6,2,56,3,17,1
991,20,1,20,6,1,56,8,17,0
991,154,2,46,210,10,56,17,17,0
991,807,2,31,4,7,56,6,17,0
991,815,2,32,10,8,56,12,17,0
991,817,2,31,9,6,56,1,17,1
991,822,1,19,131,3,56,2,17,1
991,825,1,24,210,11,56,10,17,0
991,828,1,29,15,20,56,16,17,0
991,830,2,31,9,5,56,5,17,0
991,832,2,31,4,9,56,9,17,0
991,838,1,22,1,14,56,13,17,0
991,839,2,31,10,12,56,11,17,0
991,840,1,23,3,18,56,14,17,0
991,842,2,31,5,17,56,18,17,0
991,843,2,30,5,15,51,20,17,0
991,844,1,21,15,19,56,19,17,0
991,845,2,33,3,16,56,15,17,0
992,1,2,40,131,2,51,1,73,1
992,4,2,40,1,12,51,7,73,0
992,8,2,40,6,6,51,2,73,1
992,20,2,40,6,1,51,4,73,0
992,815,2,40,10,8,51,3,73,1
992,825,2,39,210,15,51,13,73,0
992,828,4,39,15,18,51,11,73,0
992,832,2,40,4,9,51,5,73,0
992,838,4,46,1,16,51,9,73,0
992,840,2,40,3,10,51,8,73,0
992,842,2,39,5,17,51,12,73,0
992,843,3,39,5,19,51,10,73,0
992,844,2,40,15,13,51,6,73,0
993,1,1,25,131,1,66,1,4,1
993,4,1,21,1,8,65,8,4,0
993,20,2,41,6,3,66,4,4,0
993,815,2,40,10,15,64,9,4,0
993,817,1,33,9,6,66,5,4,0
993,822,1,19,131,2,66,2,4,1
993,825,1,32,210,7,65,6,4,0
993,828,1,35,15,17,64,13,4,0
993,830,1,34,9,5,66,3,4,1
993,832,1,25,4,9,65,7,4,0
993,840,1,20,3,18,64,11,4,0
993,843,2,33,5,20,64,12,4,0
993,844,1,20,15,14,64,10,4,0
993,845,3,41,3,19,63,14,4,0
994,1,1,12,131,3,78,3,6,1
994,8,1,17,6,4,78,4,6,0
994,20,1,16,6,2,78,2,6,1
994,154,2,68,210,18,77,15,6,0
994,807,1,50,4,11,78,8,6,0
994,815,1,21,10,9,78,12,6,0
994,817,1,17,9,1,78,1,6,1
994,822,1,17,131,5,78,5,6,0
994,825,1,17,210,19,78,13,6,0
994,828,1,17,15,16,78,11,6,0
994,830,1,47,9,20,78,9,6,0
994,832,1,16,4,8,78,10,6,0
994,838,2,72,1,12,77,14,6,0
994,839,1,23,10,6,78,6,6,0
994,840,3,59,3,17,76,17,6,0
994,842,1,37,5,10,78,7,6,0
994,845,3,49,3,13,77,16,6,0
995,1,1,16,131,4,68,5,7,0
995,8,1,32,6,5,68,6,7,0
995,20,1,37,6,1,68,1,7,1
995,154,1,48,210,20,67,12,7,0
995,807,1,13,4,7,67,7,7,0
995,815,2,44,10,10,67,14,7,0
995,817,1,17,9,6,68,4,7,0
995,822,1,36,131,2,68,2,7,1
995,825,1,22,210,11,67,13,7,0
995,828,1,1,15,19,66,15,7,0
995,830,1,16,9,3,68,3,7,1
995,832,1,14,4,9,67,8,7,0
995,838,2,48,1,15,66,16,7,0
995,839,1,11,10,8,67,9,7,0
995,842,1,23,5,16,67,11,7,0
995,844,1,19,15,13,67,10,7,0
995,845,1,26,3,18,66,17,7,0
996,1,1,33,131,1,53,1,34,1
996,4,2,46,1,16,50,16,34,0
996,8,1,34,6,6,53,3,34,1
996,20,2,40,6,3,53,5,34,0
996,154,1,34,210,10,52,11,34,0
996,807,1,37,4,12,53,9,34,0
996,817,1,28,9,5,53,4,34,0
996,822,2,39,131,2,53,7,34,0
996,825,1,28,210,9,53,6,34,0
996,828,1,35,15,15,52,13,34,0
996,830,1,25,9,4,53,2,34,1
996,832,1,26,4,7,53,8,34,0
996,838,1,40,1,17,52,12,34,0
996,840,1,1,3,19,48,17,34,0
996,843,1,38,5,20,52,14,34,0
996,844,1,31,15,8,53,10,34,0
996,845,1,1,3,18,52,15,34,0
997,4,1,15,1,13,70,8,70,0
997,8,1,15,6,3,71,2,70,1
997,20,1,15,6,6,71,3,70,1
997,154,1,15,210,5,70,4,70,0
997,815,1,27,10,16,70,7,70,0
997,825,1,28,210,8,70,5,70,0
997,828,1,45,15,20,70,10,70,0
997,830,1,15,9,4,71,1,70,1
997,832,2,34,4,9,70,12,70,0
997,838,2,40,1,15,65,15,70,0
997,839,1,15,10,11,70,6,70,0
997,840,2,65,3,14,69,14,70,0
997,842,1,15,5,12,70,11,70,0
997,844,1,15,15,18,70,9,70,0
997,845,2,60,3,17,69,13,70,0
998,1,1,25,131,1,52,2,9,1
998,4,2,32,1,13,52,8,9,0
998,8,2,33,6,3,52,3,9,1
998,20,2,33,6,2,52,1,9,1
998,807,1,20,4,11,52,6,9,0
998,815,2,32,10,12,52,10,9,0
998,817,2,30,9,6,52,5,9,0
998,822,1,21,131,4,52,4,9,0
998,825,1,25,210,7,52,9,9,0
998,838,2,33,1,17,52,11,9,0
998,839,1,19,10,10,52,7,9,0
998,840,1,30,3,19,52,12,9,0
998,842,2,32,5,14,52,13,9,0
998,845,1,21,3,18,52,14,9,0
999,1,1,42,131,14,67,1,10,1
999,4,3,47,1,11,65,16,10,0
999,8,2,53,6,3,67,3,10,1
999,154,3,55,210,6,67,6,10,0
999,807,3,55,4,7,67,5,10,0
999,815,1,22,10,10,67,7,10,0
999,822,2,52,131,2,67,2,10,1
999,825,3,55,210,5,67,11,10,0
999,828,1,38,15,13,67,9,10,0
999,830,3,48,9,4,67,4,10,0
999,832,3,56,4,8,67,12,10,0
999,838,2,52,1,19,67,13,10,0
999,839,1,25,10,15,67,8,10,0
999,842,2,46,5,16,66,14,10,0
999,843,2,52,5,17,67,10,10,0
999,844,3,46,15,9,66,15,10,0
1000,1,1,25,131,1,70,1,11,1
1000,4,1,39,1,11,69,8,11,0
1000,8,2,38,6,3,70,3,11,1
1000,20,1,39,6,4,70,2,11,1
1000,154,1,29,210,10,69,10,11,0
1000,807,2,50,4,13,69,12,11,0
1000,815,1,22,10,19,69,14,11,0
1000,817,1,44,9,12,70,4,11,0
1000,822,1,15,131,2,70,5,11,0
1000,825,1,31,210,9,69,7,11,0
1000,828,1,6,15,14,68,15,11,0
1000,832,1,25,4,5,69,9,11,0
1000,839,1,39,10,18,69,13,11,0
1000,840,1,47,3,15,68,17,11,0
1000,842,1,32,5,6,70,6,11,0
1000,843,1,24,5,8,69,11,11,0
1000,845,1,31,3,20,68,16,11,0
1001,1,2,21,131,1,44,2,13,1
1001,20,2,22,6,2,44,1,13,1
1001,154,2,23,210,5,44,7,13,0
1001,815,2,25,10,4,44,5,13,0
1001,822,3,29,131,19,44,4,13,0
1001,825,2,26,210,9,44,8,13,0
1001,828,2,26,15,13,43,10,13,0
1001,830,2,26,9,7,44,3,13,1
1001,832,2,22,4,14,43,11,13,0
1001,838,3,28,1,18,43,15,13,0
1001,839,2,24,10,3,44,6,13,0
1001,840,2,23,3,17,43,13,13,0
1001,842,2,25,5,10,44,9,13,0
1001,843,2,31,5,11,43,14,13,0
1001,845,2,24,3,16,43,12,13,0
1002,1,1,28,131,3,53,1,14,1
1002,8,1,20,6,1,53,2,14,1
1002,20,2,29,6,2,53,4,14,0
1002,807,2,41,4,20,52,14,14,0
1002,815,1,39,10,14,53,8,14,0
1002,822,1,36,131,4,53,3,14,1
1002,825,1,4,210,11,52,17,14,0
1002,828,2,42,15,18,52,16,14,0
1002,830,1,26,9,5,53,5,14,0
1002,832,1,39,4,7,53,9,14,0
1002,838,1,24,1,17,52,13,14,0
1002,839,1,38,10,8,53,7,14,0
1002,840,1,35,3,10,52,10,14,0
1002,842,1,34,5,9,52,15,14,0
1002,844,1,34,15,15,52,12,14,0
1002,845,1,37,3,12,52,11,14,0
1003,1,1,15,131,1,61,1,15,1
1003,4,1,38,1,11,61,7,15,0
1003,8,1,22,6,5,61,5,15,0
1003,20,1,14,6,3,61,3,15,1
1003,154,1,16,210,8,60,15,15,0
1003,807,1,15,4,10,60,10,15,0
1003,815,3,39,10,7,60,16,15,0
1003,817,1,27,9,6,61,6,15,0
1003,822,1,16,131,4,61,4,15,0
1003,825,3,48,210,16,59,18,15,0
1003,828,1,44,15,14,60,11,15,0
1003,830,1,17,9,2,61,2,15,1
1003,832,1,37,4,12,60,8,15,0
1003,838,1,43,1,18,60,12,15,0
1003,840,1,40,3,20,60,14,15,0
1003,842,1,26,5,15,60,13,15,0
1003,843,2,36,5,17,60,17,15,0
1003,844,1,38,15,13,60,9,15,0
1003,845,2,45,3,19,59,19,15,0
1004,1,1,14,131,2,53,1,71,1
1004,4,1,5,1,16,52,14,71,0
1004,8,1,18,6,4,53,4,71,0
1004,20,1,13,6,3,53,3,71,1
1004,154,1,8,210,9,52,11,71,0
1004,807,1,35,4,12,52,12,71,0
1004,815,1,12,10,8,52,10,71,0
1004,817,1,39,9,18,53,6,71,0
1004,822,1,12,131,1,53,2,71,1
1004,825,1,9,210,5,52,8,71,0
1004,828,2,37,15,10,52,13,71,0
1004,830,1,43,9,19,53,5,71,0
1004,832,1,32,4,11,51,17,71,0
1004,838,1,11,1,15,51,16,71,0
1004,839,1,10,10,6,52,9,71,0
1004,840,1,7,3,14,52,15,71,0
1004,844,1,10,15,7,53,7,71,0
1004,845,1,10,3,13,51,18,71,0
1005,1,1,24,131,1,53,1,22,1
1005,4,1,26,1,18,52,14,22,0
1005,8,1,17,6,4,53,5,22,0
1005,20,1,26,6,8,53,6,22,0
1005,154,1,29,210,5,53,8,22,0
1005,815,1,24,10,9,53,7,22,0
1005,817,1,23,9,15,53,4,22,0
1005,822,1,23,131,2,53,2,22,1
1005,828,1,5,15,20,52,12,22,0
1005,830,1,21,9,3,53,3,22,1
1005,832,1,32,4,13,52,10,22,0
1005,838,1,23,1,19,52,15,22,0
1005,839,1,26,10,11,53,9,22,0
1005,840,2,39,3,14,52,17,22,0
1005,842,1,29,5,7,52,11,22,0
1005,843,1,28,5,6,52,13,22,0
1005,845,2,38,3,17,52,16,22,0
1006,1,2,37,131,1,56,3,69,1
1006,8,1,21,6,2,56,1,69,1
1006,20,1,26,6,5,56,4,69,0
1006,807,1,23,4,7,56,6,69,0
1006,815,1,25,10,10,56,8,69,0
1006,822,1,23,131,3,56,5,69,0
1006,828,1,30,15,16,55,10,69,0
1006,830,1,22,9,18,56,2,69,1
1006,832,1,24,4,11,56,7,69,0
1006,838,2,40,1,17,55,11,69,0
1006,840,3,38,3,15,54,14,69,0
1006,842,2,36,5,19,55,12,69,0
1006,843,1,27,5,20,55,9,69,0
1006,845,2,29,3,14,55,13,69,0
1007,1,2,47,131,3,71,4,32,0
1007,8,1,17,6,6,71,3,32,1
1007,20,2,47,6,4,71,2,32,1
1007,154,2,60,210,18,68,16,32,0
1007,807,1,12,4,7,69,6,32,0
1007,822,3,62,131,5,70,5,32,0
1007,825,1,43,210,16,69,15,32,0
1007,828,1,16,15,10,69,9,32,0
1007,830,2,48,9,2,71,1,32,1
1007,838,1,12,1,15,69,8,32,0
1007,839,2,30,10,11,69,11,32,0
1007,840,2,23,3,17,69,12,32,0
1007,842,2,26,5,20,69,10,32,0
1007,843,2,24,5,14,69,14,32,0
1007,844,1,13,15,9,69,7,32,0
1007,845,1,11,3,19,69,13,32,0
1008,1,1,19,131,1,71,1,18,1
1008,4,2,54,1,17,69,17,18,0
1008,8,1,31,6,4,71,3,18,1
1008,20,2,53,6,2,71,6,18,0
1008,154,1,32,210,8,71,8,18,0
1008,815,1,39,10,12,70,10,18,0
1008,817,1,39,9,11,71,4,18,0
1008,822,2,59,131,3,71,5,18,0
1008,825,1,41,210,10,71,9,18,0
1008,830,1,35,9,5,71,2,18,1
1008,832,2,48,4,15,70,12,18,0
1008,838,1,28,1,20,70,14,18,0
1008,839,2,57,10,18,70,15,18,0
1008,840,2,65,3,19,69,18,18,0
1008,842,1,22,5,9,70,13,18,0
1008,843,1,49,5,16,70,11,18,0
1008,844,1,35,15,7,71,7,18,0
1008,845,1,16,3,14,69,16,18,0
1009,1,1,7,131,1,55,1,24,1
1009,4,1,27,1,15,54,11,24,0
1009,20,1,15,6,3,55,2,24,1
1009,154,1,7,210,7,54,9,24,0
1009,815,1,26,10,14,55,8,24,0
1009,817,1,33,9,5,55,4,24,0
1009,822,2,40,131,2,55,5,24,0
1009,825,1,41,210,13,54,10,24,0
1009,830,1,17,9,6,55,3,24,1
1009,832,1,37,4,11,55,6,24,0
1009,838,1,35,1,18,54,14,24,0
1009,840,1,40,3,20,54,13,24,0
1009,843,1,1,5,16,54,12,24,0
1009,844,1,7,15,8,55,7,24,0
1009,845,1,35,3,19,54,15,24,0
1010,1,1,15,131,1,58,2,1,1
1010,8,1,12,51,9,57,8,1,0
1010,9,3,44,3,20,55,17,1,0
1010,20,1,14,6,3,58,4,1,0
1010,807,1,13,4,11,57,7,1,0
1010,815,1,13,211,10,57,13,1,0
1010,822,1,23,131,2,58,1,1,1
1010,825,1,14,210,7,58,6,1,0
1010,826,1,26,5,15,57,10,1,0
1010,830,1,25,9,4,58,3,1,1
1010,840,1,27,211,16,57,9,1,0
1010,841,1,27,51,14,57,15,1,0
1010,842,1,37,9,17,57,11,1,0
1010,844,1,28,6,5,58,5,1,0
1010,846,1,15,1,8,57,12,1,0
1010,847,2,42,3,19,56,16,1,0
1010,848,1,14,5,13,57,14,1,0
1011,1,2,34,131,3,57,1,3,1
1011,8,2,33,51,8,57,7,3,0
1011,9,2,27,3,20,55,16,3,0
1011,20,3,38,6,2,57,5,3,0
1011,815,2,33,211,14,57,10,3,0
1011,822,2,37,131,4,57,2,3,1
1011,825,2,38,210,6,56,13,3,0
1011,826,2,38,5,15,56,12,3,0
1011,830,2,32,9,5,57,4,3,0
1011,840,2,23,211,18,56,14,3,0
1011,841,2,40,51,16,57,11,3,0
1011,842,2,39,9,13,57,8,3,0
1011,844,2,36,6,1,57,3,3,1
1011,846,2,34,1,9,57,6,3,0
1011,847,2,26,3,19,56,15,3,0
1011,848,2,25,5,12,57,9,3,0
1012,1,2,36,131,2,56,1,17,1
1012,8,1,25,51,13,55,9,17,0
1012,9,1,26,3,18,54,17,17,0
1012,20,2,35,6,3,56,3,17,1
1012,154,2,35,210,10,55,11,17,0
1012,815,1,20,211,12,55,8,17,0
1012,817,1,18,4,7,55,7,17,0
1012,822,2,36,131,1,56,2,17,1
1012,825,2,33,210,9,55,13,17,0
1012,830,2,34,9,5,56,4,17,0
1012,832,2,36,1,14,55,14,17,0
1012,840,2,44,211,16,55,12,17,0
1012,841,2,30,51,19,55,15,17,0
1012,842,3,53,9,6,56,6,17,0
1012,844,2,42,6,4,56,5,17,0
1012,846,3,34,1,15,50,18,17,0
1012,847,2,49,3,17,54,16,17,0
1012,848,1,19,5,0,55,10,17,0
1013,1,1,13,131,2,51,2,73,1
1013,8,1,6,51,0,50,10,73,0
1013,9,3,42,3,0,49,16,73,0
1013,20,1,11,6,3,51,3,73,1
1013,807,2,34,4,15,50,14,73,0
1013,815,1,10,211,5,51,6,73,0
1013,822,1,12,131,1,51,1,73,1
1013,825,2,39,210,12,50,13,73,0
1013,830,1,14,9,4,51,4,73,0
1013,832,1,12,1,9,51,7,73,0
1013,840,1,10,211,13,51,9,73,0
1013,841,1,7,51,17,50,12,73,0
1013,844,2,47,6,8,51,5,73,0
1013,846,2,39,1,7,51,8,73,0
1013,847,2,38,3,16,49,15,73,0
1013,848,1,12,5,11,50,11,73,0
1014,1,2,46,131,2,66,1,4,1
1014,8,2,45,51,14,66,14,4,0
1014,9,2,44,3,17,65,18,4,0
1014,20,2,40,6,3,66,4,4,0
1014,154,2,46,210,7,66,10,4,0
1014,807,1,35,4,0,66,13,4,0
1014,815,2,45,211,15,66,15,4,0
1014,817,2,45,4,13,66,12,4,0
1014,822,2,45,131,1,66,2,4,1
1014,825,2,45,210,8,66,7,4,0
1014,826,2,45,5,9,66,9,4,0
1014,830,2,43,9,4,66,3,4,1
1014,832,2,46,1,12,66,8,4,0
1014,841,2,41,51,18,66,16,4,0
1014,842,2,46,9,6,66,6,4,0
1014,844,2,46,6,5,66,5,4,0
1014,847,2,44,3,19,65,17,4,0
1014,848,2,45,5,11,66,11,4,0
1015,1,1,11,131,1,78,1,6,1
1015,8,1,46,51,14,77,17,6,0
1015,9,1,21,3,20,77,18,6,0
1015,20,1,11,6,4,78,2,6,1
1015,154,1,50,210,13,78,10,6,0
1015,807,1,9,4,11,77,13,6,0
1015,815,1,11,211,16,77,12,6,0
1015,817,1,11,4,6,78,9,6,0
1015,822,2,12,131,2,78,3,6,1
1015,825,1,11,210,5,77,14,6,0
1015,826,1,32,5,7,78,7,6,0
1015,830,1,11,9,3,78,4,6,0
1015,832,1,30,1,9,78,6,6,0
1015,840,1,39,211,17,77,16,6,0
1015,841,1,44,51,18,76,19,6,0
1015,842,2,62,9,8,78,5,6,0
1015,846,1,47,1,12,78,11,6,0
1015,847,1,10,3,19,77,15,6,0
1015,848,1,40,5,10,78,8,6,0
1016,1,1,28,131,2,70,1,7,1
1016,8,2,58,51,16,69,15,7,0
1016,9,2,38,3,19,67,18,7,0
1016,20,1,26,6,1,70,2,7,1
1016,154,1,34,210,14,69,14,7,0
1016,807,1,16,4,7,69,7,7,0
1016,815,1,11,211,15,69,12,7,0
1016,817,1,8,4,4,69,6,7,0
1016,822,2,67,131,6,70,4,7,0
1016,825,1,39,210,0,68,17,7,0
1016,826,1,12,5,10,69,10,7,0
1016,830,1,48,9,9,70,5,7,0
1016,832,1,3,1,11,69,11,7,0
1016,840,1,45,211,17,69,9,7,0
1016,841,1,33,51,12,69,13,7,0
1016,842,1,7,9,5,69,8,7,0
1016,844,1,33,6,3,70,3,7,1
1016,847,1,9,3,18,68,16,7,0
1017,1,1,24,131,1,53,1,34,1
1017,8,1,31,51,12,52,7,34,0
1017,9,1,24,3,18,51,18,34,0
1017,20,2,51,6,7,53,5,34,0
1017,154,1,31,210,16,44,20,34,0
1017,807,1,34,4,13,52,8,34,0
1017,815,1,18,211,14,52,12,34,0
1017,817,1,16,4,8,52,11,34,0
1017,822,1,23,131,2,53,2,34,1
1017,825,1,16,210,15,52,17,34,0
1017,826,1,32,5,19,52,14,34,0
1017,830,1,20,9,4,53,4,34,0
1017,832,1,19,1,6,53,6,34,0
1017,840,1,39,211,17,52,13,34,0
1017,841,2,34,51,10,52,16,34,0
1017,842,1,17,9,9,52,10,34,0
1017,844,1,21,6,3,53,3,34,1
1017,846,1,18,1,5,52,9,34,0
1017,847,2,33,3,20,51,19,34,0
1017,848,1,25,5,11,52,15,34,0
1018,1,1,30,131,4,71,5,70,0
